-436.792,654.275,-25.9105
0.925657,-0.378139,-0.013063
0.377685,0.925511,-0.027982
0.022671,0.020968,0.999523
0,-2.73048,3.89535,-1.97465
1,-28.7031,49.5451,-0.844173
2,-22.6433,49.5284,-1.42634
3,-4.28125,6.53504,-2.01709
4,-5.4223,10.0651,-2.1573
5,-25.5127,49.3534,0.144206
7,-7.58323,13.2047,-2.2482
8,-8.40429,16.8846,-2.28813
9,-54.6757,96.0633,0.898617
10,-22.6729,49.585,-0.166171
11,-10.0546,18.2137,-2.12401
12,-8.81523,20.5337,-1.98828
13,-42.8318,84.2826,2.42315
15,-12.5559,23.242,-1.73977
16,-10.6857,22.133,-1.90337
17,-42.2788,73.862,2.66525
18,-14.9775,31.9549,0.684259
19,-15.1965,25.3514,-1.78324
21,-42.6206,83.864,5.68198
24,-18.0405,38.9815,-2.116
26,-45.2343,101.284,9.29923
31,-18.8192,35.8778,-0.823972
32,-2.72049,3.91538,-1.9846
33,-28.283,49.2252,-0.83517
34,-22.4333,49.5385,-1.42638
35,-4.25125,6.54504,-2.01707
36,-5.38231,10.0951,-2.15724
37,-25.4528,49.7134,0.145143
38,-13.3181,32.738,-0.294242
39,-7.53324,13.2348,-2.24814
40,-8.34431,16.9546,-2.28796
41,-51.5043,91.1543,0.854454
42,-22.4729,49.6051,-0.166187
43,-9.99462,18.2237,-2.12401
44,-8.73523,20.5437,-1.98828
45,-42.5419,84.4726,2.42356
47,-12.4659,23.272,-1.73972
48,-10.6057,22.183,-1.90327
49,-42.0088,74.0221,2.66558
50,-43.5159,98.3332,2.14076
51,-14.7463,24.7714,-1.73493
52,-13.3187,32.7724,-1.94416
53,-42.2506,83.8841,5.6719
55,-17.4087,33.3204,-1.63127
56,-17.9406,39.1515,-2.11558
58,-45.0344,101.804,9.34054
60,-13.3284,32.7902,-1.1241
64,-2.70049,3.91536,-1.97461
65,-27.9029,48.9453,-0.826047
66,-22.2233,49.5485,-1.42643
67,-4.23126,6.56508,-2.02703
68,-5.35231,10.1051,-2.15722
70,-13.2081,32.808,-0.304094
71,-7.50325,13.2748,-2.24804
72,-8.30433,17.0247,-2.29779
73,-51.1744,91.3344,0.854817
75,-9.91461,18.2337,-2.11401
76,-8.66524,20.5938,-1.98817
77,-42.1819,84.4928,2.41349
79,-12.3959,23.3021,-1.73966
80,-10.5357,22.233,-1.90316
81,-43.3997,77.1614,2.77442
82,-43.236,98.6232,2.14143
83,-14.6964,24.8814,-1.74466
84,-13.2387,32.8924,-1.94387
85,-42.1207,84.3641,5.69314
87,-17.2687,33.3404,-1.63126
88,-17.8506,39.3316,-2.13513
90,-44.8846,102.454,9.38222
91,-19.5588,33.7393,-1.4694
92,-13.2384,32.9102,-1.12381
96,-2.70049,3.92539,-1.98458
97,-27.823,49.1653,-0.82549
98,-22.0433,49.5586,-1.41647
99,-4.21126,6.57506,-2.01701
100,-5.32233,10.1352,-2.16715
101,-17.3082,33.6958,0.0997004
102,-13.1382,32.9381,-0.303773
103,-7.45325,13.2948,-2.248
104,-8.26434,17.0447,-2.29775
105,-46.7723,83.9358,0.783603
106,-22.0328,49.5252,-0.166554
107,-9.84462,18.2538,-2.11398
108,-8.58523,20.5638,-1.98828
109,-17.2779,33.6235,0.959501
110,-13.0779,32.786,0.485804
111,-12.2959,23.3121,-1.73967
112,-10.4657,22.253,-1.90313
113,-43.1497,77.2715,2.77462
114,-45.7379,105.392,2.28031
115,-14.6164,24.9314,-1.74455
116,-13.8293,34.8425,-2.05847
117,-17.2775,33.62,2.2695
118,-14.4972,31.7429,1.48353
119,-17.1788,33.4104,-1.63111
120,-17.7407,39.4216,-2.12493
